Date,Company,Headline,Link,Summary
"February 13, 2026",Alibaba,09988,google_news,Alibaba's Qwen Sees Over 120 Million Orders in Holiday Campaign - marketscreener.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxNTEpydDNGWlNQOW5xSTVpZ0JCLXFHQTRZRXB5aDBDODQwdmRrMUN0cnlGWjhMNFNfaUZjU2pnVVpjYk52UnNwUE1NTVRLVFVfX2pOOVBMc3NDM2pBdGZFOVZOT243eHU0MXFqNUJ0V1BTd3lSVVJubXY2dVRZUW9yYTQwY1JaQ2FCLWZOR2l5UjJNT3pHYUdNUkt5c2lKWDgxZVlwWTdtOWtiaGFXNUF3WEVjakNVTk0?oc=5,"Alibaba's AI model Qwen achieved over 120 million orders during its holiday campaign, highlighting strong user engagement and demand. The article emphasizes the platform's success without mentioning any IPO-related details or proceeds."
"February 13, 2026",Alibaba,09988,google_news,Alibaba's AI app Qwen sees over 120M orders in holiday campaign - Seeking Alpha,https://news.google.com/rss/articles/CBMiogFBVV95cUxNdkZDVHc2ZnRDWmhBbUtmTC1sbWtfQ3ZOcDAtR3hrZG9YUTZ5QzNRTmY5WFBYN0diZFpTeEZsazFSSjBTLTFWOFBBTW9qeHVUTUtfYTdYVEdDZG5IaURra1owQWJNZExYOTZjTjBoNmJZM05zMFk5MTF5RXAwaXozUENHc3ZaM3EzYVZzSzh4QjB5eUotV3hYRHdQZXRnS1c1ZHc?oc=5,"Alibaba's AI application Qwen experienced over 120 million orders during a recent holiday campaign, highlighting its significant user engagement. The article emphasizes the app's popularity but does not mention any IPO or fundraising details."
"February 13, 2026",Tencent,00700,futu,報道指春節檔「紅包」大戰背後考驗清結算能力 騰訊(00700.HK)稱強化網絡安全防護體系,https://news.futunn.com/hk/post/68802686/reports-indicate-that-the-competition-for-red-packet-promotions-during,"The article reports that during the Spring Festival, major tech companies like Tencent, Baidu, Alibaba, and ByteDance are engaging in a competitive ""red envelope"" promotion, with significant financial and technological implications. Behind the scenes, the intense competition highlights the importance of robust payment settlement systems, as the ability to handle millions of concurrent transactions accurately and efficiently is a key measure of industry competitiveness. Tencent emphasizes strengthening its cybersecurity measures to support high-performance, stable payment operations during peak periods."
"February 13, 2026",Tencent,00700,futu,微信電腦版上線重磅新功能！用途狂拽酷炫吊炸天,https://news.futunn.com/hk/post/68870332/the-desktop-version-of-wechat-has-launched-a-significant-new,"The article reports that the desktop version of WeChat has launched a new, highly anticipated feature allowing users to input voice commands by pressing Ctrl+Win, which can convert speech into text across various applications, including Word and text files. This new functionality supports multiple languages and dialects, significantly enhancing work efficiency. No IPO-related information is mentioned in the article."
"February 13, 2026",Tencent,00700,google_news,Tencent’s AI Lag Fuels $173 Billion Stock Rout as Rivals Thrive - Bloomberg.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPS1dKTEQ1SlozVGFxVXYxdDAxXzE3Z0VCQmtXZGZGYUVwaWtoUy1mRUVtenNNeVUzekktOXlRS0oxM3BLd05NOEJmb0o2dnFQQlpjWkQwLTdQVVFWNFNpbWx1ZHF0cW90X3VlS3BYb3UzeGE3Q1E2bnhLdXphR2tlUlNHQkdoMHd2SHpsQVQzcFF5cVhmd093c19sMGJSXzBrSHo5cHZJMXBuQnh5aVFET1B1TQ?oc=5,"Tencent's stock has plummeted by $173 billion amid concerns over its lagging AI development, allowing competitors to thrive. The company's slower progress in AI technology has raised investor fears, impacting its market valuation significantly."
"February 13, 2026",Tencent,00700,google_news,Tencent shares drop nearly 11% on AI competition concerns - Tech in Asia,https://news.google.com/rss/articles/CBMikgFBVV95cUxNUGVvYzlYRWZXZnY2clRXRVotMFY5bWdsOHB4dlVVbktnY3JvcnR4SnAtU3NFOXZMSEJ3NEloZl85Mi1wZURnNm9SbHMtWVJaUlg5aU9GYk5nc0xYOFpWVUx0SE9fcWp4cFVWQTctRXZRNXZzd2hpdFdBSmVkUUpzaW5PMWxocDhGZnpxOEY5Ul96Zw?oc=5,"Tencent's shares declined nearly 11% amid concerns over increased AI competition, impacting investor confidence. The article highlights market apprehensions but does not specify any IPO size or proceeds."
"February 13, 2026",Tencent,00700,google_news,"Why Tencent, Tencent Music Entertainment, and iQiyi All Soared Today - AOL.com",https://news.google.com/rss/articles/CBMiigFBVV95cUxQN19fUDl2cFR0ZjVzMjdTOGZWRG9CeF9wRDVyYjhjMlJWckthaVBoOVdUQmpSSmZXUHhXOWZYWXU0YTEwcU1iSEF0MVJQSUVCbjkwTGdxQk1aMDltbHhVbGV2MUMtQWtxT05QWHBrZ2FHUE1LT2FvUHBXMWJKSko3OGlpWUIxelZldHc?oc=5,"The article explains that Tencent, Tencent Music Entertainment, and iQiyi experienced significant stock price surges today, driven by positive market sentiment and strong investor interest. However, the article does not provide specific details about IPO sizes or proceeds."
"February 13, 2026",Baidu,09888,google_news,Baidu (BIDU) Stock; Edges Lower Following Global Launch of BaiduWiki - CoinCentral,https://news.google.com/rss/articles/CBMic0FVX3lxTE4zbXk5M3JnUENWdGNnd21QdTczNUthNE1tZTlqSHlkNmNzUkFYdVAxOFp5ak1JQjA5WHN1QWU2MWFkTHdYUkRqZ1NqXy1uanNTTTJuRjY3bUxYQ2dlb1pMRWx5YXZDM003ZWxtRm9FMUctWW8?oc=5,"Baidu's stock declined slightly following the global launch of BaiduWiki, a new platform introduced by the company. The article does not specify any IPO details or fundraising amounts related to this launch."
"February 13, 2026",Baidu,09888,google_news,"Baidu Qianfan Launches AI Coding Subscription Service Coding Plan, New Users Get First Month for $1.38 - Pandaily",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTWhZbzdvWFU3TWduWnVCLUMzV3J3T2dIZ3FxTDlBc1A0UFpxSTUyZmpQT2o2WURnZFVfeklNVWU1azNnM2xBb29XYjRyN0ZJcTVSeVpKSkFaaEJmeHRMcFlfMjVMc0JUeUFsMmxpV180UVdoTDVhWklpd1A4OXg5Q1pPemtOZVNiNUxnS3hyWEIwSUNiY3N3SFlSMU9aQnQ2cFF5a1RNM1JXTGxkd0R3ck80TFBYSnUwRVhqeUNXaEQ?oc=5,"Baidu's Qianfan platform has launched an AI coding subscription service called the Coding Plan, offering new users their first month at a promotional price of $1.38. The service aims to enhance AI-assisted coding capabilities, though the article does not specify any IPO-related details or proceeds."
"February 13, 2026",Baidu,09888,google_news,"BIDU-SW Expediting Global Expansion as Baidu Search Taps Ernie Assistant, Baidu Baike Launches BaiduWiki - AASTOCKS.com",https://news.google.com/rss/articles/CBMicEFVX3lxTE90RTdzZ1hpMVpEcGZiOENUeGJnVnY5U2p6VjNiV0R4WkdDM3NlTThtRElrcHo1TnR4a0FVOEswTThnRTFMMFZjN0RwM2RIWVhhWUZzeV83MGZZcTV1MVkySU0zdFNCRTM3d01ud3hEWEE?oc=5,Baidu is accelerating its global expansion efforts by integrating Ernie Assistant into its search platform and launching new features like Baidu Baike and BaiduWiki. These developments aim to enhance user experience and expand Baidu's presence in the international market.
"February 13, 2026",Baidu,09888,google_news,Baidu Launches AI-Powered BaiduWiki to Compete With Wikipedia in Global Markets - Analytics Insight,https://news.google.com/rss/articles/CBMiuAFBVV95cUxONk9zTDl0TkV5eVcwWVlzSzFWTVRlWmN4bTZ1RnliVXpRSTZMZ0xNaG4wb0FRbzVKaDBZUU1qOURaNFMyam5xZFY5WHJKSG9wWGQwS2VvQ3FpUG55SXpuNDBzNE9VU0xmdkFnTjNZMnROZmlMb0RHTE9LV1BMTExDRXZzcXQ2bHJRcW04a2ZjT1BvRER5Q3lPcVRrTUZWRWcwRWhEQXFneEJJZUZkVUFPSFNSWS1MaUIw0gHGAUFVX3lxTE5GWkthTXhoVFBWZ25RY0ZNSEl5eUtqMkk0SmctUVZMQXVWeVZUb1FCMkl0YkMyWnVLYmt4T0VDaDIyMXV6RWQ0N3poeS0yTnJoalAycHNPUFdMRzBENU5NNEQ3dnBraGp0c2k1Y3RCbC1yam9PNEV4NldiM2ZPLVlrREFkT2JURGtJWVVxUjhsZElWUDV6WEJwRDU4X3QwdzFuVGx4ZWdvSnlXWHJIbUduZi1wRmdOemhTaXZHdFR5T3lSLU5sZw?oc=5,"Baidu has launched BaiduWiki, an AI-powered knowledge platform aimed at competing with Wikipedia in global markets. The move highlights Baidu's focus on expanding its AI capabilities and content offerings to strengthen its position in the international information space."
"February 13, 2026",JD,09618,futu,京東Joyinside推AI社交新功能,https://news.futunn.com/hk/post/68870932,京東Joyinside推出了“歡樂星球社交玩法”，利用中國首個跨品類智能硬件社交網絡，實現不同品牌AI設備的互聯互通，並升級了基於JoyAI大模型的語音合成技術，支持八大方言，旨在促進跨代際溝通，特別是在家庭親子互動方面。此外，春節期間，京東推出的AI玩具全家桶銷量激增，滿足市場對陪伴與情感價值的需求。
"February 13, 2026",JD,09618,futu,京東物流(02618.HK)與南韓電商11Street合作 為中國消費者引進南韓商家,https://news.futunn.com/hk/post/68866147/jdcom-logistics-02618-hk-collaborates-with-south-korean-e-commerce,京東物流與南韓電商平台11Street簽署合作備忘錄，將引入11Street商家的商品銷往中國，預計在上半年啟動，並簡化入駐和通關流程，提升物流效率。此合作旨在促進南韓商家進入中國市場，並加強雙方在跨境電商領域的合作。
"February 13, 2026",Netease,09999,google_news,NetEase Cloud Music now counts over 1 million registered indie artists - Music Business Worldwide,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdkhtck9jOUJaUVdsNmp0N2tKRVNGYUhCRUxIb2dDLS1fRU94VjJEbl9uV3FQeHFDcHg4b3pjVEg4dFpJWUJ4X2VHR2ZJR0VJVDdhbUs3Yks2RVJDQmVmRjV6OWkzb3Q2Nk9SM05aZFRYTlVmTVlSRWVjaGN6cFFJY3RjNlJnZU8wNGU0X2YxQnQ2UUdLSW5iOVlSY2E3c2J6R3ZaWml0UWxIR0Yxbk9j?oc=5,"NetEase Cloud Music has surpassed 1 million registered indie artists, highlighting its growing platform for independent musicians. The article emphasizes the platform's expanding community and its significance within the music industry. No IPO-related information is provided in the article."
"February 13, 2026",Netease,09999,google_news,"NetEase Q4 Earnings & Sales Miss Estimates, Revenues Increase Y/Y - TradingView",https://news.google.com/rss/articles/CBMiugFBVV95cUxOODdLWHNlbFF6SVl4UkIzYk92OVVQWnZXWlVGUkhSNWU1ZVBoanRoTjc4UmxPSFFDZU5HNk9mMTN3cjc1dVJzOWVqRFpQNkRrdWRJY2JBWWNFdDhCSksxelRGcWJ0NmhLRU1xX0kzblpmQ1dXd2NCRXNySWY3VDlhRkVxWmxsUUhfM1k5WWJYdGNUa3VEaERRY2gtMkRiTllySnZoNUkzMEVoSUEyN1FhallLX2g0a3dseWc?oc=5,"NetEase reported fourth-quarter earnings and sales that missed analyst estimates, although its revenues increased year-over-year. The article does not specify any IPO details or proceeds."
"February 13, 2026",Kuaishou,01024,futu,《大行》高盛重申對快手(01024.HK)「買入」評級 指市場低估可靈業務估值,https://news.futunn.com/hk/post/68873700/goldman-sachs-has-reiterated-its-buy-rating-for-kuaishou-01024,"Goldman Sachs has reiterated a ""Buy"" rating and a target price of HKD 87 for Kuaishou (01024.HK), citing that the market undervalues its AI-driven Keleling business and that recent stock declines have made the risk-reward more favorable. The firm believes the company's valuation, including potential tax burdens, largely reflects current risks, and highlights that investor concerns over competition and growth prospects are being addressed."
"February 13, 2026",Kuaishou,01024,google_news,"Differentiation among major companies in the multi-modal ""Deepseek Moment"": ByteDance focuses on ""efficiency,"" Kuaishou targets ""professionalism,"" and Alibaba concentrates on ""e-commerce""! - Longbridge",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5HbU5FTzAwTlFuRjBIaG5MYTV6eHZJRTdBRkxTY2RZZVlVTEc4Um9ZZW9kS003ckdDWExnZnhtZnZVc0F0RWh4ZTl5MDNoZw?oc=5,"The article discusses how major companies are differentiating themselves in the multi-modal ""Deepseek Moment,"" with ByteDance emphasizing ""efficiency,"" Kuaishou focusing on ""professionalism,"" and Alibaba concentrating on ""e-commerce."" Each company is tailoring its strategy to strengthen its position within the evolving industry landscape."
"February 13, 2026",Meituan,03690,futu,穆迪確認美團(03690.HK)「Baa1」信貸評級 展望下調至「負面」,https://news.futunn.com/hk/post/68873071/moody-s-has-affirmed-meituan-s-03690-hk-baa1-credit,"Moody's has affirmed Meituan's (03690.HK) credit rating at Baa1 but downgraded its outlook from stable to negative, citing increased competitive pressures and profit margin challenges in its food delivery business. Despite ongoing investments and a diversified revenue base, the company faces profitability pressures, with Moody's projecting a gradual recovery of EBITDA margins to 5-6% over the next 12-18 months."
"February 13, 2026",Meituan,03690,futu,美團升級年夜飯預訂服務保障：付定金鎖餐位，商家違約雙倍賠,https://news.futunn.com/hk/post/68828002/meituan-enhances-new-year-s-eve-dinner-reservation-service-guarantee,美團升級其年夜飯預訂服務，通過支付定金鎖定餐位並引入VR實景技術，提升預訂的確定性和用戶體驗，並承諾商家違約雙倍賠償，旨在解決傳統預訂中的不確定性和糾紛問題。該措施包括設置免責取消時間，讓消費者和商家有更靈活的調整空間，並已在全國多城市推廣，預計將改善雙方的預訂體驗。
"February 13, 2026",Meituan,03690,google_news,China’s food delivery giant Meituan lays groundwork for possible entry into Vietnam - Theinvestor.vn,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOdWkyY2N6NFdxZFNWWUs1NUVTNm03ZV82NjV3cWdZMk16ek51eFY2MHBzNDR1STM3UXVWT3AyNVJCa3lDRGZ1YUpmaWhxYkxSa21vd1dXS1VRYm12OGp6ak1ydkdJYk5wQVFlYWh2dE84S0dBNWdUNGdSMm4wQkRPa3JPRmwwNWswZDBVVDBLQWx0WE9zcGFPZ0xLcFc1Q0pNNmhPcV9oVEdEZWNzQmpweGk3SlFLMFZt?oc=5,"China’s food delivery giant Meituan is exploring the possibility of entering the Vietnamese market, signaling its expansion plans in Southeast Asia. The company is laying the groundwork for potential growth in Vietnam, though specific details about an IPO or financial figures are not provided in the article."
"February 13, 2026",Meituan,03690,google_news,Meituan escalates platform wars with Dingdong Maicai acquisition - Dao Insights,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYkdyMVNQVUpEWDZoVjV6SV9KSjFTZl95TkVEMHVMSHhLeEZpbTZVaERyZFpLRXdiVUJFUWQ4M2x0ekJDcDlENlN2ZjBqQ045ZHdkMUxIMVo3V3o0S19MMXlwWG9tX0Fqanh5OXRmWVZCd204dkVKX0tUNGZkdXpJRjlUdDVNZm45djZfVUtLTHVsRS1LWE9ZdHdUTDdURlhXRkZfNHFiTVBEdw?oc=5,"Meituan has intensified its competition with Dingdong Maicai by acquiring a stake in the latter, signaling a strategic move in the platform wars. The article highlights this acquisition as part of Meituan's broader efforts to strengthen its position in the online grocery and delivery market. No IPO size or proceeds are mentioned in the article."
"February 13, 2026",Meituan,03690,google_news,"China's Meituan, Ping An secure first data protection certifications from regulator affiliate - MLex",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9VOGM3NHFoUmlpVWI0N015T1I4aVBRM3VDb0JsU2EyamRSa2ZtU1M1blFpa3JldFk2UVQ0RkxmOU1XYTAya1pOTS1VLTM2N3hyUXl4UEE4NW1BZ9IBWkFVX3lxTE9VOGM3NHFoUmlpVWI0N015T1I4aVBRM3VDb0JsU2EyamRSa2ZtU1M1blFpa3JldFk2UVQ0RkxmOU1XYTAya1pOTS1VLTM2N3hyUXl4UEE4NW1BZw?oc=5,"China's Meituan and Ping An have received their first data protection certifications from a regulator affiliate, marking a significant step in their compliance efforts. The certifications highlight progress in data security standards but do not mention any IPO-related details or proceeds."
"February 13, 2026",Xiaomi,01810,futu,"鹿客科技闖關港交所上市：深度依賴小米, 自有品牌增長乏力",https://news.futunn.com/hk/post/68873759,鹿客科技，專注於智能門鎖和管理系統，正向港交所提交招股書，依賴小米等企業的ODM代工業務，並面臨自有品牌增長乏力的挑戰。其業務結構失衡可能削弱議價能力和盈利水平，上市募資或能緩解短期壓力，但長遠來看，如何提升自有品牌價值仍是其主要挑戰。
"February 13, 2026",Xiaomi,01810,futu,小米汽車回應SU7迭代熱點：首代車型承諾10年備件保障，新春服務網絡全覆蓋,https://news.futunn.com/hk/post/68871494,小米汽车回应了关于SU7车型的迭代热点，承诺首代车型在停产后将提供至少10年的备件保障，并在春节期间实现全国服务网络全覆盖，确保用户的售后服务和用车保障。新款SU7已在多个城市亮相，且公司加快了新车型的推广步伐，展示其对用户权益的高度重视和服务体系的成熟。
"February 13, 2026",Xiaomi,01810,futu,小米汽車交付成績亮眼：自4月3日以來累計交付超60萬台,https://news.futunn.com/hk/post/68869834,"The article reports that Xiaomi's electric vehicle division has achieved impressive delivery results, with over 600,000 units delivered since April 3. This milestone highlights Xiaomi's rapid growth and strong market performance in the EV sector."
"February 13, 2026",Xiaomi,01810,google_news,"Xiaomi's electric SUV tops China sales in January, sells twice as many as Tesla's Model Y - CNBC",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOcTZZMkNPbkt4aXhjNWhzR0MwZjl6c3hZMDZOcGk1al9HYm95elpmV2hvTllSWEx0ZHZIUGw5OHFhU0VDdERwYkJvcUQ0eDFfMk5OVGlMdlZXMm5PQ005Y3JtSUJRUW1VbWZxT3ppZ2V2Q0FXamg5Yk9yMThEcDRCX053Ykwtc21BZDYwMnNodjhYQWlkbllDb1pWQUhTMnZjeThldGFuOUw3NldKTk9lZUcwY0h6bXdxc09CaFFCRzDSAcYBQVVfeXFMTUI2Q05FelNOWEJBUDJ4M2pTVmNWckxfZXQ2SlFfdU5LVWJLU2g1eHZqdzliOURfOURfU284TXpUWGdrV09mSGNvcXpjLVVOQklMb1FYRWs3VlZieGtjcWxfNkc2bTlPTXgtU1hqNnVsR2s0N3E3ZGVTejZ1bW9tMDJqUDVtVzAtdVB2OFlQNF9pMUJRdURreEpQRlBmWWhPeWpoc3dpV2p0RkpvT0MzUGRYR2RHWEk3eG9IUngwXy1XSVJmUDlB?oc=5,"Xiaomi's electric SUV achieved the top sales position in China in January, selling twice as many units as Tesla's Model Y. This highlights Xiaomi's rapidly growing presence in the electric vehicle market and its competitive edge in the Chinese automotive sector."
"February 13, 2026",Xiaomi,01810,google_news,Is Xiaomi (SEHK:1810) Pricing Reflect Its Ecosystem Expansion And Recent Share Pullback? - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxQNm0yUUVMQVhrYUNoR05xNlk0RUVVR29RTG1wOHNRWlloemliWGs2VGl6VjgzVklwTVBkOEtPTUk4R2MwM2lFYllaMWk5Z2dVUUg0Y1E0clRGS1BpLWhyLU9yRXprcVp1dHk5Nk9MUzNMeHdNQTVQRWpxa21KQkM4YWRIWHA?oc=5,"The article discusses Xiaomi's recent share price pullback and explores whether its current valuation reflects its ecosystem expansion efforts. It highlights that Xiaomi's pricing may be influenced by investor perceptions of its growth strategy, though specific details about IPO size or proceeds are not provided in the article."
"February 13, 2026",Xiaomi,01810,google_news,"Xiaomi EV tops 600,000-unit cumulative deliveries - Gasgoo",https://news.google.com/rss/articles/CBMirAFBVV95cUxNVGFITVdUbEdncXlpQWZqdmtYdkczVXZrVEQzZXNfZXhJVGhvQ3Qtd3V4QjNudHhvWGNBc0tRYm1FTzVLRkxKTG9nMnFHaXJMNnJsSWlpX1huYnU5VFl5RTVYZEdzY1lLa1lMODZOcE9peV9sN0FFU0U5MVJ6aGc2VHZSSldGR1R2Q1dtbXFTMTkzeTZWVmtiQ0ZoY0U0YWhoUGh4TzVka3lZSXFx?oc=5,"Xiaomi's electric vehicle (EV) division has achieved over 600,000 cumulative deliveries, marking significant progress in its automotive ambitions. The article highlights Xiaomi's growing presence in the EV market, though no specific details about an IPO or fundraising are provided."
"February 13, 2026",Xiaomi,01810,google_news,"Xiaomi Tag, the Apple AirTag budget killer, is now official and it lacks something you might want - PhoneArena",https://news.google.com/rss/articles/CBMicEFVX3lxTE1fQzNkNXZlTVpLX211QkMtZzZJSFZaajVWMVVvbjdXLXA3WDZFQzFHZ1A5Z3g4anYtdklPbWUyVnZ6dGczUldsTnRLM0lKNU42MVNxZDc5dmdMYUN5Sk5DQkFvV29DNFFmTjE0OVdpbFk?oc=5,"The Xiaomi Tag, a more affordable alternative to Apple's AirTag, has been officially launched but lacks certain features that users might desire. The article highlights its competitive pricing and potential impact on the market, though specific details about missing features are not provided."
"February 13, 2026",Xiaomi,01810,google_news,"Xiaomi Targeting 550,000 Sales This Year - CleanTechnica",https://news.google.com/rss/articles/CBMigwFBVV95cUxQZFNqdE1acE9fZndJTUxNRjNKSHlPa0dhV3Z2cjBrRjZSSzVfQk5VbkRYYjhYR0NpRTJEUmM2VEdvN2UzUkk5WTBGNWZ0LXdaT0ZPWVRSNE44ZXRRajNfbU1OOFZsSWIyazJoakVFOENidDRYQjh1eWFVc0Flbm5sM0pKd9IBiAFBVV95cUxNdXpOZERVZlE4ZmZ0emllQ3V1RFYzOWlYbHV2UV9YTUYxYjQyZ2RCQTlJbl9WRFM2dVVyNS14ZDMweFphTTdXNWpvWUxBd0hQY3IzMFZJS1lIV3JmbF91MzR4Ym5PR0c4SURpb0JjbU51T0V1cmlaeTI5QnlsVFN0SkhoN2h2ZnRO?oc=5,"The article reports that Xiaomi is targeting 550,000 vehicle sales this year as part of its expansion into the electric vehicle market. The company is focusing on increasing its presence in the EV sector, but no specific details about an IPO or fundraising are mentioned in the article."
"February 13, 2026",BYD,01211,google_news,"Exclusive: Seeking Mexico foothold, China's BYD and Geely bid to buy car plant - Reuters",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPWHV1emlVaFNCalNiMlBLcnQ1LUhqZURNM0VBUXF4WFdRRXZ5TUN4MkRWbTVkdVRzQldvb3hTdVFqVDNodjkta0xCM25sT3BCSHA2NHo4akdjT3V0UjF4TjVUcEM0c3dkbDh1M0psZWJoVWFqb0Iwbld4UmU4UkJPelprR0RCVGlrYl8yQnQyUVFIMzJYMU1Lejd5SnlueE00VUljOFV0SzIzR0FJQXJlSjdDTldicTRwNEhRQkR6eTU3QQ?oc=5,"China's BYD and Geely are attempting to acquire a car manufacturing plant in Mexico as part of their expansion strategies. The article highlights their bid to establish a foothold in the Mexican automotive market, though no specific IPO or financial details are provided."
"February 13, 2026",BYD,01211,google_news,BYD and Geely vie for Nissan-Mercedes Mexico plant - Automotive World,https://news.google.com/rss/articles/CBMikgFBVV95cUxQT3Q1X2xWMndHTVkyWW5tcTlYYlRhY3dnb1Z1VkJ3ajFGNU5ZTlZSendUVEhTVEJWYnZfdjc1SEFqLXBIRmd0S09kUGxiOEN5OENBQUZXZnQ2QVRnMVRaUmw2elhUZnR6WWtyR1M0aHd1WXQ2ZVNWWkVMUjNyY005RGl4SVplS3UybUNtUnBTR2dnQQ?oc=5,"The article reports that BYD and Geely are competing to acquire the Nissan-Mercedes plant in Mexico, highlighting the ongoing strategic moves by Chinese automakers to expand their manufacturing footprint in North America. The competition underscores the increasing importance of Mexico as a key automotive manufacturing hub for global automakers."
